"State","Date","Lead"
6,"2012-02-03",0.018
6,"2012-02-15",0.016
6,"2012-03-01",7e-04
6,"2012-03-10",0.054
6,"2012-03-25",0.0051
6,"2012-04-03",0.0071
6,"2012-04-27",0.0032
6,"2012-05-09",0.0089
6,"2012-06-02",0.024
6,"2012-06-14",0.0053
6,"2012-06-26",0.0033
6,"2012-07-10",0.031
6,"2012-07-20",0.0093
6,"2012-08-01",0.0025
6,"2012-08-13",0.0025
6,"2012-09-06",0.027
6,"2012-09-18",0.038
6,"2012-09-30",0.0029
6,"2012-10-12",7e-04
6,"2012-10-24",0.0049
6,"2012-11-05",0.0042
6,"2012-11-17",0.023
6,"2012-11-29",0.044
6,"2012-12-11",0.019
6,"2012-12-23",0.054
6,"2012-01-04",0.011
6,"2012-01-10",0.017
6,"2012-01-16",0.017
6,"2012-01-22",0.048
6,"2012-01-28",0.003
6,"2012-02-03",0.021
6,"2012-02-09",0.018
6,"2012-02-15",0.013
6,"2012-02-21",0.017
6,"2012-02-27",0.008
6,"2012-03-04",0.007
6,"2012-03-10",0.062
6,"2012-03-16",0.061
6,"2012-03-25",0.008
6,"2012-03-28",0.004
6,"2012-04-03",0.009
6,"2012-04-09",0.046
6,"2012-04-15",0.024
6,"2012-04-21",0.019
6,"2012-04-27",0.004
6,"2012-05-03",0.006
6,"2012-05-09",0.017
6,"2012-05-15",0.004
6,"2012-05-21",0.007
6,"2012-05-27",0.005
6,"2012-06-02",0.028
6,"2012-06-08",0.061
6,"2012-06-14",0.006
6,"2012-06-20",0.008
6,"2012-06-26",0.007
6,"2012-06-28",0.057
6,"2012-07-10",0.031
6,"2012-07-14",0.023
6,"2012-07-20",0.008
6,"2012-07-26",0.008
6,"2012-08-01",0.004
6,"2012-08-07",0.032
6,"2012-08-13",0.029
6,"2012-08-19",0.036
6,"2012-08-25",0.042
6,"2012-08-31",0.024
6,"2012-09-06",0.035
6,"2012-09-12",0.058
6,"2012-09-18",0.05
6,"2012-09-24",0.009
6,"2012-09-30",0.004
6,"2012-10-06",0.046
6,"2012-10-12",0.001
6,"2012-10-18",0.022
6,"2012-10-24",0.005
6,"2012-10-30",0.018
6,"2012-11-05",0.005
6,"2012-11-11",0.002
6,"2012-11-17",0.026
6,"2012-11-23",0.004
6,"2012-11-29",0.053
6,"2012-12-05",0.008
6,"2012-12-11",0.016
6,"2012-12-17",0.027
6,"2012-12-23",0.058
6,"2012-12-29",0.02
6,"2012-01-10",0.0091
6,"2012-01-13",0.014
6,"2012-01-22",0.0037
6,"2012-01-28",0.0037
6,"2012-02-03",0.0021
6,"2012-02-15",0.0017
6,"2012-02-27",0.002
6,"2012-03-10",0.0041
6,"2012-03-22",0.0036
6,"2012-04-03",0.0031
6,"2012-04-15",0.0019
6,"2012-04-27",0.0023
6,"2012-05-09",0.0048
6,"2012-05-21",0.0038
6,"2012-06-02",0.0033
6,"2012-06-14",0.0034
6,"2012-06-26",0.0023
6,"2012-07-08",0.0032
6,"2012-07-20",0.0039
6,"2012-08-01",0.0032
6,"2012-08-13",0.0038
6,"2012-08-25",0.003
6,"2012-09-06",0.0046
6,"2012-09-18",0.0042
6,"2012-09-30",0.0029
6,"2012-10-12",0.0025
6,"2012-10-24",0.003
6,"2012-11-05",0.011
6,"2012-11-17",0.0027
6,"2012-11-29",0.005
6,"2012-12-11",0.0085
6,"2012-12-23",0.0022
6,"2012-01-13",0.013
6,"2012-01-22",0.0025
6,"2012-01-28",0.0029
6,"2012-02-03",0.0023
6,"2012-02-15",0.0015
6,"2012-02-27",0.0021
6,"2012-03-10",0.0043
6,"2012-03-22",0.0035
6,"2012-04-03",0.0021
6,"2012-04-15",7e-04
6,"2012-05-09",0.0051
6,"2012-05-21",0.0041
6,"2012-06-02",0.0024
6,"2012-06-14",0.0039
6,"2012-06-26",0.0016
6,"2012-07-08",0.0031
6,"2012-07-20",0.0039
6,"2012-08-01",0.0033
6,"2012-08-13",0.0041
6,"2012-08-25",0.0029
6,"2012-09-06",0.0045
6,"2012-09-18",0.0049
6,"2012-09-30",0.0065
6,"2012-10-12",0.004
6,"2012-10-24",0.0037
6,"2012-11-05",0.0094
6,"2012-11-17",0.0022
6,"2012-11-29",0.0056
6,"2012-12-11",0.0072
6,"2012-12-23",0.0018
6,"2012-01-10",0.0072
6,"2012-01-22",7e-04
6,"2012-02-03",0.0021
6,"2012-02-15",7e-04
6,"2012-02-27",0.0015
6,"2012-03-10",0.0043
6,"2012-03-22",0.0089
6,"2012-04-03",0.0033
6,"2012-04-15",0.0021
6,"2012-04-27",0.0033
6,"2012-05-09",0.0079
6,"2012-05-21",0.01
6,"2012-06-02",0.0052
6,"2012-06-14",0.0063
6,"2012-06-26",0.0026
6,"2012-07-08",0.0041
6,"2012-07-20",0.0053
6,"2012-08-01",0.0073
6,"2012-08-13",0.0094
6,"2012-08-25",0.0057
6,"2012-09-06",0.0031
6,"2012-09-18",0.0091
6,"2012-09-30",0.0068
6,"2012-10-12",0.0052
6,"2012-10-24",0.0042
6,"2012-11-05",0.0059
6,"2012-11-17",7e-04
6,"2012-11-29",0.0046
6,"2012-12-11",0.011
6,"2012-12-23",0.0038
6,"2012-01-10",0.0098
6,"2012-01-22",0.0035
6,"2012-02-03",0.0096
6,"2012-02-15",0.005
6,"2012-02-27",0.0039
6,"2012-03-10",0.0096
6,"2012-03-22",0.006
6,"2012-04-03",0.0061
6,"2012-04-15",0.0019
6,"2012-04-27",0.0072
6,"2012-05-09",0.0084
6,"2012-05-21",0.0057
6,"2012-06-02",0.0053
6,"2012-06-14",0.0061
6,"2012-06-26",0.0046
6,"2012-07-08",0.0043
6,"2012-07-20",0.0069
6,"2012-08-03",0.0055
6,"2012-08-13",0.01
6,"2012-08-25",0.0041
6,"2012-09-07",0.0066
6,"2012-09-18",0.018
6,"2012-10-04",0.0057
6,"2012-10-24",0.01
6,"2012-11-05",0.01
6,"2012-11-17",0.0031
6,"2012-11-29",0.0051
6,"2012-12-13",0.003
6,"2012-12-23",0.0028
6,"2012-01-10",0.011
6,"2012-01-22",0.0054
6,"2012-03-10",0.0093
6,"2012-04-27",0.0055
6,"2012-05-09",0.011
6,"2012-05-21",0.03
6,"2012-06-02",0.0087
6,"2012-06-14",0.0058
6,"2012-06-26",0.011
6,"2012-07-20",0.01
6,"2012-08-01",0.0055
6,"2012-08-13",0.0065
6,"2012-09-06",0.0075
6,"2012-09-18",0.0094
6,"2012-09-30",0.013
6,"2012-10-12",0.0064
6,"2012-10-24",0.0042
6,"2012-11-05",0.0026
6,"2012-11-17",0.0041
6,"2012-11-29",0.0091
6,"2012-01-04",0.01
6,"2012-01-10",0.009
6,"2012-01-28",0.006
6,"2012-02-03",0.007
6,"2012-02-09",0.006
6,"2012-02-15",0.006
6,"2012-02-21",0.009
6,"2012-02-27",0.006
6,"2012-03-04",0.006
6,"2012-03-10",0.007
6,"2012-03-16",0
6,"2012-04-03",0.008
6,"2012-04-15",0.004
6,"2012-04-21",0.005
6,"2012-04-27",0.007
6,"2012-05-03",0.018
6,"2012-05-09",0.009
6,"2012-05-15",0.012
6,"2012-05-21",0.024
6,"2012-05-27",0.005
6,"2012-06-02",0.007
6,"2012-06-08",0.016
6,"2012-06-14",0.003
6,"2012-06-20",0.007
6,"2012-06-26",0.01
6,"2012-07-08",0.007
6,"2012-07-20",0.015
6,"2012-07-26",0.006
6,"2012-08-01",0.006
6,"2012-08-07",0.011
6,"2012-08-13",0.008
6,"2012-08-31",0.011
6,"2012-09-06",0.01
6,"2012-09-12",0.004
6,"2012-09-18",0.01
6,"2012-09-24",0.005
6,"2012-10-03",0.008
6,"2012-10-06",0.008
6,"2012-10-12",0.005
6,"2012-10-18",0.005
6,"2012-10-24",0.008
6,"2012-10-30",0.01
6,"2012-11-08",0.005
6,"2012-11-11",0.004
6,"2012-11-17",0.001
6,"2012-11-23",0.012
6,"2012-12-05",0.01
6,"2012-12-11",0.012
6,"2012-12-17",0.003
6,"2012-12-23",0.001
6,"2012-12-29",0.009
6,"2012-01-04",0.008
6,"2012-01-10",0.008
6,"2012-01-16",0.006
6,"2012-01-22",0.002
6,"2012-02-03",0.007
6,"2012-02-09",0.005
6,"2012-02-15",0.005
6,"2012-02-21",0.008
6,"2012-02-27",0.006
6,"2012-03-04",0.005
6,"2012-04-03",0.009
6,"2012-04-09",0.011
6,"2012-04-15",0.003
6,"2012-04-21",0.005
6,"2012-04-27",0.007
6,"2012-05-03",0.014
6,"2012-05-09",0.008
6,"2012-05-15",0.012
6,"2012-05-21",0.027
6,"2012-05-27",0.006
6,"2012-06-02",0.008
6,"2012-06-08",0.013
6,"2012-06-14",0.007
6,"2012-06-20",0.006
6,"2012-06-26",0.013
6,"2012-07-02",0.009
6,"2012-07-08",0.006
6,"2012-07-20",0.01
6,"2012-08-01",0.004
6,"2012-08-07",0.009
6,"2012-08-13",0.006
6,"2012-08-31",0.008
6,"2012-09-06",0.008
6,"2012-09-12",0.003
6,"2012-09-18",0.008
6,"2012-09-24",0.004
6,"2012-09-30",0.008
6,"2012-10-03",0.007
6,"2012-10-06",0.007
6,"2012-10-12",0.004
6,"2012-10-24",0.007
6,"2012-10-30",0.01
6,"2012-11-05",0.016
6,"2012-11-08",0.004
6,"2012-11-11",0.002
6,"2012-11-17",0.002
6,"2012-11-23",0.01
6,"2012-11-29",0.003
6,"2012-12-05",0.009
6,"2012-12-11",0.01
6,"2012-12-17",0.002
6,"2012-12-23",0.001
6,"2012-12-29",0.005
6,"2012-01-04",0.013
6,"2012-01-10",0.007
6,"2012-01-16",0.001
6,"2012-01-22",0.004
6,"2012-01-28",0.013
6,"2012-02-03",0.012
6,"2012-02-09",0.011
6,"2012-02-15",0.004
6,"2012-02-21",0.008
6,"2012-02-27",0.003
6,"2012-03-04",0.006
6,"2012-03-10",0.008
6,"2012-03-28",0.007
6,"2012-04-03",0.003
6,"2012-04-09",0.008
6,"2012-04-15",0
6,"2012-04-21",0.001
6,"2012-05-03",0.005
6,"2012-05-09",0.009
6,"2012-05-21",0.004
6,"2012-05-27",0.004
6,"2012-06-02",0.006
6,"2012-06-14",0.005
6,"2012-06-20",0.005
6,"2012-06-26",0.005
6,"2012-07-02",0.002
6,"2012-07-08",0.002
6,"2012-07-14",0.003
6,"2012-07-20",0.004
6,"2012-07-26",0.002
6,"2012-08-01",0.003
6,"2012-08-07",0.005
6,"2012-08-13",0.005
6,"2012-08-19",0
6,"2012-08-25",0.001
6,"2012-08-31",0.005
6,"2012-09-06",0.004
6,"2012-09-12",0.003
6,"2012-09-18",0.005
6,"2012-09-24",0.006
6,"2012-09-30",0.006
6,"2012-10-24",0.007
6,"2012-11-05",0.012
6,"2012-11-11",0.005
6,"2012-11-17",0.001
6,"2012-11-23",0.016
6,"2012-12-05",0.005
6,"2012-12-11",0.01
6,"2012-12-17",0.003
6,"2012-12-23",0.001
6,"2012-12-29",0.007
6,"2012-01-04",0.04
6,"2012-01-10",0.151
6,"2012-01-16",0.055
6,"2012-01-28",0.003
6,"2012-02-03",0.004
6,"2012-02-09",0.084
6,"2012-02-15",0.061
6,"2012-02-21",0.018
6,"2012-02-27",0.033
6,"2012-03-04",0.006
6,"2012-03-10",0.173
6,"2012-03-16",0.019
6,"2012-03-22",0.018
6,"2012-03-28",0.069
6,"2012-04-03",0.021
6,"2012-04-09",0.043
6,"2012-04-15",0.034
6,"2012-04-21",0.012
6,"2012-04-27",0.081
6,"2012-05-03",0.059
6,"2012-05-09",0.061
6,"2012-05-15",0.079
6,"2012-05-21",0.011
6,"2012-05-27",0.034
6,"2012-06-02",0.065
6,"2012-06-14",0.022
6,"2012-06-20",0.041
6,"2012-06-26",0.046
6,"2012-07-02",0.031
6,"2012-07-08",0.03
6,"2012-07-14",0.215
6,"2012-08-25",0.082
6,"2012-08-31",0.059
6,"2012-09-06",0.025
6,"2012-09-12",0.04
6,"2012-09-18",0.042
6,"2012-09-24",0.123
6,"2012-09-30",0.038
6,"2012-10-06",0.129
6,"2012-11-17",0.021
6,"2012-11-23",0.026
6,"2012-12-05",0.064
6,"2012-12-11",0.007
6,"2012-12-17",0.054
6,"2012-01-04",0.014
6,"2012-01-10",0.031
6,"2012-01-16",0.02
6,"2012-01-22",0.018
6,"2012-01-28",0.016
6,"2012-02-03",0.008
6,"2012-02-09",0.064
6,"2012-02-15",0.038
6,"2012-02-21",0.024
6,"2012-02-27",0.135
6,"2012-03-04",0.017
6,"2012-03-10",0.043
6,"2012-03-16",0.065
6,"2012-03-22",0.025
6,"2012-03-28",0.047
6,"2012-04-03",0.048
6,"2012-04-09",0.028
6,"2012-04-15",0.032
6,"2012-04-21",0.036
6,"2012-04-27",0.063
6,"2012-05-03",0.065
6,"2012-05-09",0.074
6,"2012-05-15",0.071
6,"2012-05-21",0.094
6,"2012-05-27",0.072
6,"2012-06-02",0.056
6,"2012-06-08",0.042
6,"2012-06-14",0.052
6,"2012-06-20",0.123
6,"2012-06-26",0.083
6,"2012-07-14",0.041
6,"2012-07-20",0.037
6,"2012-07-26",0.035
6,"2012-08-01",0.366
6,"2012-08-07",0.099
6,"2012-08-13",0.066
6,"2012-08-19",0.022
6,"2012-08-25",0.039
6,"2012-09-06",0.066
6,"2012-09-12",0.059
6,"2012-09-18",0.041
6,"2012-09-24",0.042
6,"2012-10-09",0.049
6,"2012-10-12",0.043
6,"2012-10-18",0.066
6,"2012-10-24",0.056
6,"2012-11-05",0.207
6,"2012-11-11",0.017
6,"2012-11-17",0.01
6,"2012-11-23",0.018
6,"2012-12-05",0.015
6,"2012-12-11",0.028
6,"2012-12-17",0.028
6,"2012-12-23",0.007
6,"2012-12-29",0.006
6,"2012-01-04",0.015
6,"2012-01-10",0.011
6,"2012-01-16",0.018
6,"2012-01-22",0.009
6,"2012-01-28",0.016
6,"2012-02-03",0.013
6,"2012-02-09",0.02
6,"2012-02-15",0.013
6,"2012-02-21",0.012
6,"2012-02-27",0.047
6,"2012-03-04",0.011
6,"2012-03-10",0.023
6,"2012-03-16",0.014
6,"2012-03-22",0.022
6,"2012-03-28",0.013
6,"2012-04-03",0.024
6,"2012-04-09",0.026
6,"2012-04-15",0.011
6,"2012-04-21",0.017
6,"2012-04-27",0.016
6,"2012-05-03",0.016
6,"2012-05-09",0.051
6,"2012-05-15",0.041
6,"2012-05-21",0.051
6,"2012-05-27",0.019
6,"2012-06-02",0.02
6,"2012-06-08",0.036
6,"2012-06-14",0.02
6,"2012-06-20",0.027
6,"2012-06-26",0.019
6,"2012-07-02",0.041
6,"2012-07-08",0.011
6,"2012-07-14",0.015
6,"2012-07-20",0.018
6,"2012-07-26",0.01
6,"2012-08-01",0.016
6,"2012-08-07",0.015
6,"2012-08-13",0.058
6,"2012-08-19",0.012
6,"2012-08-25",0.02
6,"2012-08-31",0.028
6,"2012-09-06",0.023
6,"2012-09-12",0.015
6,"2012-09-18",0.016
6,"2012-09-24",0.018
6,"2012-09-30",0.012
6,"2012-10-06",0.02
6,"2012-10-12",0.015
6,"2012-10-18",0.036
6,"2012-10-24",0.04
6,"2012-10-30",0.02
6,"2012-11-05",0.024
6,"2012-11-11",0.017
6,"2012-11-17",0.005
6,"2012-11-23",0.014
6,"2012-11-29",0.01
6,"2012-12-05",0.013
6,"2012-12-11",0.021
6,"2012-12-17",0.01
6,"2012-12-23",0.009
6,"2012-12-29",0.011
6,"2012-01-02",0.139
6,"2012-01-05",0.127
6,"2012-01-08",0.069
6,"2012-01-10",0.125
6,"2012-01-12",0.054
6,"2012-01-15",0.04
6,"2012-01-18",0.198
6,"2012-01-21",0.24
6,"2012-01-23",0.019
6,"2012-01-26",0.138
6,"2012-01-29",0.109
6,"2012-02-01",0.146
6,"2012-02-03",0.042
6,"2012-02-05",0.067
6,"2012-02-08",0.13
6,"2012-02-11",0.089
6,"2012-02-14",0.122
6,"2012-02-16",0.101
6,"2012-02-19",0.058
6,"2012-02-22",0.12
6,"2012-02-27",0.132
6,"2012-02-29",0.14
6,"2012-03-03",0.055
6,"2012-03-06",0.179
6,"2012-03-09",0.086
6,"2012-03-11",0.022
6,"2012-03-14",0.114
6,"2012-03-17",0.111
6,"2012-03-20",0.081
6,"2012-03-22",0.064
6,"2012-03-24",0.037
6,"2012-03-27",0.165
6,"2012-03-30",0.013
6,"2012-04-02",0.053
6,"2012-04-04",0.053
6,"2012-04-07",0.063
6,"2012-04-10",0.073
6,"2012-04-12",0.072
6,"2012-04-14",0.086
6,"2012-04-16",0.104
6,"2012-04-19",0.057
6,"2012-04-23",0.101
6,"2012-04-26",0.062
6,"2012-04-28",0.046
6,"2012-05-01",0.083
6,"2012-05-04",0.085
6,"2012-05-07",0.068
6,"2012-05-09",0.077
6,"2012-05-11",0.059
6,"2012-05-14",0.134
6,"2012-05-17",0.083
6,"2012-05-20",0.047
6,"2012-05-22",0.202
6,"2012-05-25",0.136
6,"2012-05-28",0.073
6,"2012-05-31",0.115
6,"2012-06-02",0.05
6,"2012-06-04",0.113
6,"2012-06-07",0.096
6,"2012-06-10",0.042
6,"2012-06-13",0.075
6,"2012-06-15",0.063
6,"2012-06-18",0.063
6,"2012-06-21",0.073
6,"2012-06-24",0.033
6,"2012-06-26",0.051
6,"2012-06-28",0.111
6,"2012-07-01",0.201
6,"2012-07-04",0.037
6,"2012-07-07",0.129
6,"2012-07-09",0.066
6,"2012-07-12",0.048
6,"2012-07-15",0.145
6,"2012-07-18",0.143
6,"2012-07-20",0.171
6,"2012-07-22",0.1
6,"2012-07-25",0.107
6,"2012-07-28",0.113
6,"2012-07-31",0.097
6,"2012-08-02",0.161
6,"2012-08-05",0.052
6,"2012-08-08",0.094
6,"2012-08-11",0.054
6,"2012-08-13",0.13
6,"2012-08-15",0.031
6,"2012-08-18",0.086
6,"2012-08-21",0.156
6,"2012-08-24",0.179
6,"2012-08-26",0.068
6,"2012-08-29",0.065
6,"2012-08-31",0.068
6,"2012-09-02",0.056
6,"2012-09-05",0.199
6,"2012-09-07",0.284
6,"2012-09-10",0.074
6,"2012-09-14",0.159
6,"2012-09-17",0.102
6,"2012-09-19",0.139
6,"2012-09-23",0.082
6,"2012-09-25",0.075
6,"2012-09-28",0.155
6,"2012-09-30",0.039
6,"2012-10-02",0.089
6,"2012-10-05",0.193
6,"2012-10-08",0.082
6,"2012-10-11",0.052
6,"2012-10-13",0.095
6,"2012-10-16",0.176
6,"2012-10-19",0.122
6,"2012-10-22",0.17
6,"2012-10-24",0.298
6,"2012-10-26",0.11
6,"2012-10-28",0.082
6,"2012-10-31",0.126
6,"2012-11-04",0.218
6,"2012-11-06",0.096
6,"2012-11-09",0.339
6,"2012-11-12",0.166
6,"2012-11-15",0.047
6,"2012-11-17",0.015
6,"2012-11-19",0.105
6,"2012-11-22",0.032
6,"2012-11-24",0.101
6,"2012-11-27",0.193
6,"2012-12-02",0.014
6,"2012-12-04",0.151
6,"2012-12-07",0.146
6,"2012-12-12",0.073
6,"2012-12-15",0.043
6,"2012-12-18",0.15
6,"2012-12-21",0.079
6,"2012-12-23",0.016
6,"2012-12-25",0.025
6,"2012-12-28",0.057
6,"2012-01-01",0.078
6,"2012-01-04",0.09
6,"2012-01-07",0.03
6,"2012-01-10",0.087
6,"2012-01-13",0.037
6,"2012-01-16",0.057
6,"2012-01-19",0.07
6,"2012-01-22",0.021
6,"2012-01-25",0.072
6,"2012-01-28",0.059
6,"2012-01-31",0.074
6,"2012-02-03",0.044
6,"2012-02-06",0.046
6,"2012-02-09",0.105
6,"2012-02-12",0.072
6,"2012-02-15",0.051
6,"2012-02-18",0.049
6,"2012-02-21",0.083
6,"2012-02-24",0.065
6,"2012-02-27",0.131
6,"2012-03-01",0.052
6,"2012-03-04",0.038
6,"2012-03-07",0.091
6,"2012-03-10",0.031
6,"2012-03-13",0.053
6,"2012-03-16",0.018
6,"2012-03-22",0.063
6,"2012-03-25",0.023
6,"2012-03-28",0.077
6,"2012-03-31",0.04
6,"2012-04-03",0.051
6,"2012-04-06",0.029
6,"2012-04-09",0.055
6,"2012-04-12",0.079
6,"2012-04-15",0.025
6,"2012-04-18",0.052
6,"2012-04-21",0.128
6,"2012-04-24",0.071
6,"2012-04-27",0.103
6,"2012-04-30",0.051
6,"2012-05-03",0.079
6,"2012-05-06",0.026
6,"2012-05-09",0.073
6,"2012-05-12",0.046
6,"2012-05-15",0.068
6,"2012-05-18",0.067
6,"2012-05-21",0.087
6,"2012-05-24",0.074
6,"2012-05-27",0.026
6,"2012-05-30",0.073
6,"2012-06-02",0.067
6,"2012-06-05",0.112
6,"2012-06-08",0.052
6,"2012-06-11",0.069
6,"2012-06-14",0.174
6,"2012-06-17",0.033
6,"2012-06-20",0.04
6,"2012-06-23",0.033
6,"2012-06-26",0.063
6,"2012-06-29",0.063
6,"2012-07-02",0.072
6,"2012-07-05",0.089
6,"2012-07-08",0.039
6,"2012-07-11",0.067
6,"2012-07-14",0.044
6,"2012-07-20",0.146
6,"2012-07-23",0.115
6,"2012-07-26",0.094
6,"2012-07-29",0.05
6,"2012-08-04",0.042
6,"2012-08-07",0.077
6,"2012-08-10",0.066
6,"2012-08-12",0.091
6,"2012-08-14",0.169
6,"2012-08-16",0.109
6,"2012-08-19",0.056
6,"2012-08-22",0.096
6,"2012-08-25",0.104
6,"2012-08-28",0.223
6,"2012-08-31",0.08
6,"2012-09-03",0.08
6,"2012-09-06",0.188
6,"2012-09-09",0.04
6,"2012-09-12",0.087
6,"2012-09-15",0.054
6,"2012-09-18",0.08
6,"2012-09-21",0.068
6,"2012-09-24",0.078
6,"2012-09-27",0.076
6,"2012-09-30",0.021
6,"2012-10-03",0.074
6,"2012-10-06",0.051
6,"2012-10-09",0.055
6,"2012-10-12",0.077
6,"2012-10-15",0.092
6,"2012-10-18",0.05
6,"2012-10-21",0.045
6,"2012-10-24",0.335
6,"2012-10-27",0.06
6,"2012-10-30",0.126
6,"2012-11-02",0.039
6,"2012-11-05",0.083
6,"2012-11-08",0.08
6,"2012-11-11",0.086
6,"2012-11-14",0.073
6,"2012-11-17",0.016
6,"2012-11-20",0.064
6,"2012-11-23",0.046
6,"2012-11-26",0.06
6,"2012-11-29",0.033
6,"2012-12-02",0.014
6,"2012-12-05",0.048
6,"2012-12-08",0.032
6,"2012-12-11",0.077
6,"2012-12-14",0.067
6,"2012-12-17",0.033
6,"2012-12-20",0.039
6,"2012-12-23",0.019
6,"2012-12-26",0.051
6,"2012-12-29",0.015
6,"2012-01-03",0.159
6,"2012-01-06",0.303
6,"2012-01-09",0.216
6,"2012-01-11",0.113
6,"2012-01-14",0.064
6,"2012-01-17",0.163
6,"2012-01-20",0.185
6,"2012-01-22",0.025
6,"2012-01-24",0.085
6,"2012-01-27",0.057
6,"2012-01-30",0.061
6,"2012-02-02",0.129
6,"2012-02-04",0.211
6,"2012-02-07",0.061
6,"2012-02-10",0.102
6,"2012-02-13",0.241
6,"2012-02-15",0.056
6,"2012-02-20",0.117
6,"2012-02-23",0.087
6,"2012-02-26",0.043
6,"2012-02-28",0.082
6,"2012-03-02",0.15
6,"2012-03-05",0.118
6,"2012-03-10",0.03
6,"2012-03-12",0.075
6,"2012-03-15",0.049
6,"2012-03-18",0.124
6,"2012-03-21",0.13
6,"2012-03-23",0.055
6,"2012-03-26",0.071
6,"2012-03-29",0.076
6,"2012-04-01",0.167
6,"2012-04-08",0.031
6,"2012-04-11",0.086
6,"2012-04-13",0.045
6,"2012-04-15",0.023
6,"2012-04-17",0.149
6,"2012-04-20",0.094
6,"2012-04-22",0.039
6,"2012-04-25",0.092
6,"2012-04-27",0.078
6,"2012-04-29",0.027
6,"2012-05-02",0.079
6,"2012-05-05",0.046
6,"2012-05-08",0.087
6,"2012-05-10",0.048
6,"2012-05-13",0.038
6,"2012-05-16",0.129
6,"2012-05-19",0.072
6,"2012-05-21",0.071
6,"2012-05-23",0.134
6,"2012-05-26",0.041
6,"2012-05-29",0.088
6,"2012-06-01",0.115
6,"2012-06-03",0.025
6,"2012-06-06",0.104
6,"2012-06-09",0.036
6,"2012-06-12",0.1
6,"2012-06-14",0.179
6,"2012-06-16",0.045
6,"2012-06-19",0.056
6,"2012-06-22",0.049
6,"2012-06-25",0.066
6,"2012-06-27",0.072
6,"2012-06-30",0.083
6,"2012-07-03",0.045
6,"2012-07-06",0.132
6,"2012-07-08",0.04
6,"2012-07-10",0.099
6,"2012-07-13",0.069
6,"2012-07-16",0.069
6,"2012-07-19",0.115
6,"2012-07-21",0.142
6,"2012-07-24",0.132
6,"2012-07-27",0.099
6,"2012-07-30",0.094
6,"2012-08-01",0.094
6,"2012-08-03",0.098
6,"2012-08-06",0.104
6,"2012-08-09",0.123
6,"2012-08-14",0.2
6,"2012-08-17",0.136
6,"2012-08-20",0.128
6,"2012-08-23",0.384
6,"2012-08-25",0.105
6,"2012-08-27",0.111
6,"2012-08-30",0.077
6,"2012-09-01",0.099
6,"2012-09-04",0.103
6,"2012-09-06",0.173
6,"2012-09-08",0.106
6,"2012-09-11",0.109
6,"2012-09-13",0.08
6,"2012-09-16",0.022
6,"2012-09-18",0.085
6,"2012-09-20",0.122
6,"2012-09-22",0.039
6,"2012-09-29",0.166
6,"2012-10-01",0.141
6,"2012-10-04",0.282
6,"2012-10-07",0.062
6,"2012-10-10",0.216
6,"2012-10-12",0.067
6,"2012-10-14",0.098
6,"2012-10-17",0.107
6,"2012-10-20",0.03
6,"2012-10-23",0.084
6,"2012-10-25",0.142
6,"2012-10-29",0.118
6,"2012-11-01",0.09
6,"2012-11-03",0.048
6,"2012-11-05",0.067
6,"2012-11-07",0.149
6,"2012-11-10",0.186
6,"2012-11-13",0.056
6,"2012-11-16",0.037
6,"2012-11-18",0.042
6,"2012-11-21",0.036
6,"2012-11-25",0.025
6,"2012-11-28",0.032
6,"2012-12-01",0.044
6,"2012-12-03",0.06
6,"2012-12-06",0.066
6,"2012-12-09",0.054
6,"2012-12-11",0.079
6,"2012-12-13",0.071
6,"2012-12-16",0.012
6,"2012-12-19",0.046
6,"2012-12-22",0.029
6,"2012-12-24",0.014
6,"2012-12-27",0.089
6,"2012-12-30",0.032
6,"2012-01-01",0.034
6,"2012-01-04",0.021
6,"2012-01-07",0.011
6,"2012-01-10",0.019
6,"2012-01-13",0.013
6,"2012-01-16",0.014
6,"2012-01-19",0.019
6,"2012-01-22",0.011
6,"2012-01-28",0.017
6,"2012-01-31",0.015
6,"2012-02-03",0.014
6,"2012-02-06",0.014
6,"2012-02-09",0.02
6,"2012-02-12",0.01
6,"2012-02-15",0.016
6,"2012-02-18",0.011
6,"2012-02-21",0.014
6,"2012-02-24",0.015
6,"2012-02-27",0.024
6,"2012-03-01",0.013
6,"2012-03-04",0.011
6,"2012-03-07",0.014
6,"2012-03-10",0.012
6,"2012-03-13",0.013
6,"2012-03-16",0.006
6,"2012-03-19",0.015
6,"2012-03-22",0.013
6,"2012-03-25",0.007
6,"2012-03-28",0.08
6,"2012-03-31",0.008
6,"2012-04-03",0.016
6,"2012-04-06",0.012
6,"2012-04-12",0.018
6,"2012-04-15",0.012
6,"2012-04-18",0.013
6,"2012-04-21",0.016
6,"2012-04-24",0.012
6,"2012-04-27",0.017
6,"2012-04-30",0.023
6,"2012-05-03",0.02
6,"2012-05-06",0.01
6,"2012-05-09",0.016
6,"2012-05-12",0.018
6,"2012-05-15",0.016
6,"2012-05-18",0.016
6,"2012-05-21",0.019
6,"2012-05-24",0.013
6,"2012-05-27",0.012
6,"2012-05-30",0.016
6,"2012-06-02",0.012
6,"2012-06-05",0.017
6,"2012-06-08",0.012
6,"2012-06-11",0.017
6,"2012-06-14",0.014
6,"2012-06-17",0.015
6,"2012-06-20",0.013
6,"2012-06-23",0.013
6,"2012-06-26",0.022
6,"2012-06-29",0.02
6,"2012-07-02",0.018
6,"2012-07-05",0.018
6,"2012-07-08",0.018
